est_ratio	ploidy	doublet_prop
0.675427427403922	5	0.0517866570340937
0.783405866019855	5	0.0437850110630137
0.773208359601959	5	0.04128821727552
0.771482709281676	5	0.0621118206535893
0.883193156735423	5	0.0228723572354075
0.79601896339793	5	0.0391278099145552
0.814035363920625	5	0.0253725101071812
0.825219399865181	5	0.0369415031963235
0.797459554011462	5	0.0408042756345301
0.798307639629457	5	0.0369262083196924
0.804265975923193	5	0.0515901972884567
0.83606787351009	5	0.0541776854022023
0.82289526781151	5	0.0410386856637276
0.824938058429531	5	0.0511771394940264
0.730774378665537	5	0.0373242432024654
0.833152882858005	5	0.0362822453988884
0.736949924342157	5	0.046646955357185
0.752466639913397	5	0.0532379621401765
0.833042447990347	5	0.0499361246290506
0.727496218122696	5	0.0431212940528436
0.819829121774328	5	0.0473936141680191
0.69603439461346	5	0.0656786955823129
0.822221997456421	5	0.0472677008069422
0.687124181773363	5	0.0562332456341761
0.813374244828474	5	0.0354011710171541
0.777993810263599	5	0.0422087752542969
0.77415544201262	5	0.0289486193336502
0.793607418032095	5	0.0378852097492191
0.823373600002377	5	0.0478258282002559
0.795058612387481	5	0.0479812291441721
0.799543049502262	5	0.0546286464340769
0.865432304173957	5	0.0352598453857802
0.520392148926534	5	0.0543367001423252
0.772364284408038	5	0.0568252791332258
0.804088334127723	5	0.0443594089966098
0.786919025764551	5	0.0388883572567783
0.84864420214739	5	0.0360765977236876
0.792356468512965	5	0.0478966675251867
0.785907256122408	5	0.0501264526823204
0.729466946267936	5	0.0400341952931185
0.688928735552845	5	0.0642435518794915
0.811660809289328	5	0.0422980047317708
0.736480659600499	5	0.047961981742423
0.763163166230694	5	0.0602098157001477
0.800544239307009	5	0.0407919043094729
0.800415814099268	5	0.0344908501259038
0.763028167148646	5	0.0391868497283214
0.806678162912382	5	0.0375332536825729
0.780489662484501	5	0.0379753265356573
0.806245868723121	5	0.0336073525484801
0.816947046285535	5	0.0426305821658973
0.757801134708376	5	0.0349160970521222
0.742726205622288	5	0.0460841629293776
0.757968000502063	5	0.0534557937923883
0.748863062246582	5	0.0455997296169878
0.791293328627302	5	0.0353957897410871
0.78994898115471	5	0.0405761272639329
0.788513845721099	5	0.0498008648372454
0.758176104883813	5	0.044000032771037
0.797413317815662	5	0.0486785529518892
0.798864192393871	5	0.0466450002331305
0.845452981661345	5	0.0398619636066553
0.730468100426209	5	0.0461521247717609
0.793089531033669	5	0.0517815978542112
0.84992979832611	5	0.0369923688163792
0.848913957889417	5	0.0344649654211119
0.826158876650947	5	0.0403978322548724
0.801013671279597	5	0.0364414600462073
0.821122507159867	5	0.0440940732388843
0.790755497281596	5	0.0421055842828597
0.800944324336256	5	0.050551284100325
0.804116041143527	5	0.0475499832332661
0.851123273211097	5	0.0515139807965634
0.826470753213388	5	0.0541394451181914
0.974865578308647	5	0.000488114414018646
0.793742171816741	5	0.0368929503505711
0.786025290395743	5	0.0425554204035548
0.831198043976627	5	0.0230597394763135
0.758677683788602	5	0.048946599163059
0.848075952161028	5	0.0425969812709954
0.748504063203845	5	0.0737979100359748
0.494602154738585	5	0.0583250894499866
0.826785239228458	5	0.0532585596334928
0.757201544498453	5	0.060283043512829
0.866045194165791	7	0.0219076462990695
0.846436886998628	7	0.0282955557771854
0.828646671213649	7	0.0382874387023765
0.873417554670817	7	0.0373298780459985
0.909944859224316	7	0.0189619251270821
0.863075378075737	7	0.0331558949614821
0.831832531687981	7	0.0288686978592905
0.882369085320766	7	0.021807641165879
0.863243199406001	7	0.0408075711122466
0.80254446253579	7	0.0189350961701781
0.796058492660656	7	0.045922668969076
0.860580654140457	7	0.0422756790999443
0.844266760691619	7	0.0501699555412408
0.755251002944725	7	0.0531125071387778
0.818472660753189	7	0.0523946741873844
0.825610460089985	7	0.0487979600982081
0.803335683178937	7	0.0405379307923243
0.828905857414918	7	0.0302353082136476
0.800790880308205	7	0.0604442463869446
0.834887885492626	7	0.0310770915518213
0.811953495576288	7	0.0459572494039833
0.821946340176092	7	0.0448042211637869
0.862860774787948	7	0.0466619182137882
0.853090894318365	7	0.0495952648622339
0.84719268447836	7	0.0490488754708165
0.76351418159498	7	0.0520880708419166
0.806223118070064	7	0.0504629758902892
0.859275427386882	7	0.03541588248113
0.807947167296339	7	0.0563127354809888
0.809350331965968	7	0.0263635397946154
0.826730199806965	7	0.0438043670205325
0.864828042656641	7	0.0429147922404916
0.833982139547371	7	0.0516416955879725
0.805671216703397	7	0.0569302928910643
0.8420435056346	7	0.0500781761240363
0.788038238925746	7	0.0519144387459204
0.826712723597501	7	0.0414107868662573
0.806190257715237	7	0.0311740434504998
0.860427296799623	7	0.0567113124853172
0.866153127777214	7	0.0238214451807411
0.823578665926898	7	0.0487992773245182
0.852564792631018	7	0.0390109016579605
0.839263888463904	7	0.0520172058445189
0.837874507292207	7	0.0473061510082056
0.83849597266185	7	0.0547294733445159
0.83151204449195	7	0.0576402791698954
0.854299142994417	7	0.0352354052274414
0.811083390169874	7	0.02562266867884
0.841125478769462	7	0.0489460628349102
0.828276351120451	7	0.0237576961009351
0.842417750943904	7	0.053654104796649
0.843481478867826	7	0.0433891898277055
0.812198566912855	7	0.0507033862853363
0.795897921883858	7	0.0512301033198501
0.81671894350162	7	0.0523622913633748
0.810240634363079	7	0.0498882421811541
0.791189166917795	7	0.0457421524470833
0.82068846815978	7	0.0325399448457728
0.826183448122665	7	0.0576851343536371
0.826155102295147	7	0.023941954106312
0.817784610366944	7	0.0426580924497221
0.808163249152574	7	0.0411342802749117
0.793736640482836	7	0.048397373914682
0.821729099926496	7	0.0495234994828066
0.806951564811348	7	0.0499078983969283
0.81897184090885	7	0.0618145545908425
0.810987449132287	7	0.037676177271224
0.846115093503346	7	0.0274011230169433
0.842688957095871	7	0.0455213267356989
0.829626636164633	7	0.0130144227892039
0.8086875508196	7	0.0457013181880185
0.852481472816618	7	0.0425108495997514
0.810281853873634	7	0.0485683489322647
0.836625023265359	7	0.0501080245114611
0.856449293517009	7	0.0498986076730788
0.819825561552343	7	0.0464826347913973
0.827499213471111	7	0.0367114487677662
0.835636786181836	7	0.0303082902899265
0.816160786467373	7	0.0507677966730873
0.819569986381587	7	0.0155302978243839
0.841403344286691	7	0.0426228760925801
0.853833300790064	7	0.0444035214163847
0.839706629261303	7	0.04975509572832
0.823654294690775	7	0.054917907782776
0.812876428925017	7	0.0549798500255351
0.835023576683772	7	0.0489756149358272
0.832446857439143	7	0.0463630535426202
0.857937526852072	7	0.0320877502902792
0.83079205671061	7	0.0551251271190883
0.867569797836231	7	0.0144919274263477
0.817716749204776	7	0.0499489548949953
0.858441695239073	7	0.0455087377150739
0.8411960740379	7	0.054365276737202
0.815699140032446	7	0.0605584246813897
0.851375216001675	7	0.0559029177610816
0.793835448591951	7	0.0564720357473212
0.773672967221212	7	0.0465432694091027
0.844948578338031	7	0.035476079529945
0.850318121402207	7	0.059635315000976
0.822547626740874	7	0.0157522443419606
0.871910197642573	8	0.0370007056375354
0.852870816327251	8	0.0239402843528214
0.857947658993857	8	0.0288025579536371
0.802396077602334	8	0.0288839393083833
0.859603849498389	8	0.0144242598212089
0.856443268587873	8	0.0336278306455221
0.8201678756466	8	0.0411804163758349
0.855671140031765	8	0.0357256392214553
0.829084928998308	8	0.0321281637518717
0.84230210051915	8	0.035081289406321
0.854540533698628	8	0.0547009729642167
0.888940097587743	8	0.0408544709440729
0.8166207447921	8	0.0429780241312614
0.866129375445835	8	0.0439735811537447
0.872200544899214	8	0.0522016808855583
0.857003628044855	8	0.0492266808968603
0.891504779301397	8	0.0499844733433815
0.802093939315103	8	0.0570137928879933
0.829820757848578	8	0.0475873672689066
0.762052598349909	8	0.0474889447192293
0.848256326634865	8	0.0573466451389727
0.810108106852813	8	0.0393509161370074
0.827186774695109	8	0.050285187257561
0.703182940160483	8	0.0465175326770591
0.860223399588742	8	0.0268734546640444
0.672553430864827	8	0.052709205436912
0.831302698540078	8	0.0542721079836332
0.842488871554062	8	0.0497891014521439
0.805027152386983	8	0.0480860660025341
0.771901173149829	8	0.0511238884024822
0.851877456333133	8	0.0585877485665349
0.849215105391225	8	0.0390270274090223
0.838853643468757	8	0.0428233615888953
0.842086671112531	8	0.0449827514146439
0.858583490140997	8	0.05104729704558
0.845311702292852	8	0.0438082735187248
0.825827260235192	8	0.0541355495500731
0.793542908974134	8	0.0528517447041009
0.809494895532789	8	0.0451335113156433
0.858441844380252	8	0.0426715159400921
0.861710629691798	8	0.0426020704897057
0.862831842945745	8	0.031362350716384
0.787017132714532	8	0.0485224890529783
0.763570265581238	8	0.0538996604366971
0.843806638395035	8	0.0581742248485064
0.777814841356066	8	0.0481511789145198
0.816934016070014	8	0.0487901683938451
0.828781007400711	8	0.061391822149572
0.793161538334961	8	0.0422429025453193
0.853688122828537	8	0.0358064341192704
0.758042428938762	8	0.0643805560197739
0.804645258021258	8	0.0418421027309605
0.825993729368121	8	0.0487385610470006
0.82019173590444	8	0.0421750930511197
0.818922609696169	8	0.0670155144100658
0.855352589512949	8	0.041471350282534
0.843072450544029	8	0.0541307469715331
0.853511532720339	8	0.0551766430221958
0.833815970968982	8	0.0485414804582758
0.845883352347228	8	0.0411360640806719
0.838043488647478	8	0.0456626025759096
0.821784411059726	8	0.0345845131895506
0.811897216221103	8	0.0358620026788372
0.836795094384446	8	0.0376241507355854
0.817840976433038	8	0.048396937789735
0.81360457501646	8	0.0378362484491804
0.83677217125215	8	0.0520923082706098
0.763628406765718	8	0.0493501541199275
0.841464012804517	8	0.0408624668433499
0.86732874598341	8	0.038524420195545
0.818055025319817	8	0.050776235656515
0.827796670419491	8	0.028825485644784
0.830878968806472	8	0.0420936816062423
0.811321483210338	8	0.0376863735642362
0.85215786281604	8	0.0519993325778995
0.850269109231289	8	0.0392422940982573
0.867399774585724	8	0.0479970774000718
0.841742009714965	8	0.0448831421262069
0.818071933280134	8	0.0595557588830935
0.875063001596691	8	0.0438929236499069
0.833650699769078	8	0.0529671403024979
0.842769563392542	8	0.0289472622362103
0.854232307410752	8	0.0349550424334878
0.806354850425736	8	0.0380158831482658
0.846695570047453	8	0.0560855364721629
0.830071761196175	8	0.0453066246564631
0.841515945030194	8	0.0576894504488145
0.859883773658113	8	0.0506826445417812
0.864185101387242	8	0.043673673862906
0.836199551454881	8	0.0573179734668388
0.813681568159081	8	0.0564087407335627
0.808611435781741	8	0.0368841396611677
0.847770735467057	8	0.0357536398679763
0.830725713264826	8	0.0462402168201554
0.826081200452439	8	0.0620716651764372
0.745111659353604	8	0.0473475151724486
0.810213541325345	8	0.0647236346731209
0.750794288008176	8	0.0615283075881467
0.849385937096315	8	0.0588566073102156
0.85477115154338	8	0.0467637430605841
0.8666181935467	10	0.037541058479103
0.838922111898835	10	0.0280388787358046
0.860945977132335	10	0.036539096893312
0.869440740453851	10	0.040083886767522
0.858116676282064	10	0.0356038183695829
0.864459787922912	10	0.0377177053872829
0.875560697603366	10	0.0212465802016611
0.869626902067331	10	0.0354274292779556
0.846297457394276	10	0.0339381124152442
0.875197920697457	10	0.0395903305166328
0.858570439306599	10	0.0527363346279082
0.830545148272553	10	0.0463834188907633
0.83056602074152	10	0.0498094417789442
0.870537359968101	10	0.0511395242302281
0.857460311701064	10	0.0493685903254139
0.815397418575488	10	0.0524122216468151
0.818510013422874	10	0.0584549379703843
0.827364169769757	10	0.0488021385801571
0.832947631254487	10	0.0480584288480217
0.830845053700598	10	0.0506147221572753
0.872490080983377	10	0.051005175279632
0.865527854521368	10	0.0390613966715934
0.867185757848401	10	0.0454570632515939
0.833657689163433	10	0.0515905219868863
0.867320693957358	10	0.053297539441958
0.871876503320643	10	0.0480902484926061
0.795419854826896	10	0.0579852748638208
0.842967327021304	10	0.0526818306801051
0.843304807650931	10	0.0484563397961197
0.864558697964146	10	0.0475644341389459
0.811682444606517	10	0.0586398776256836
0.87318703953998	10	0.0351288332833293
0.84647992700196	10	0.0568389733277457
0.844071499982106	10	0.0547242951871948
0.86527493925135	10	0.0488143962690761
0.862918752586961	10	0.0603753544792959
0.85461435106901	10	0.0538989105345384
0.880486306085502	10	0.047486127702208
0.840910898535452	10	0.0515456645734433
0.810551991739748	10	0.0564337317658198
0.855997845511232	10	0.0479008769603652
0.823216002467803	10	0.0290689952852115
0.856713693866812	10	0.0480118724931555
0.854010847999542	10	0.0467156773381217
0.833886254353746	10	0.0420350152584987
0.861167272145572	10	0.0461637079944975
0.862130626175281	10	0.0574653935957305
0.85036024292031	10	0.0434206340241601
0.854821508953414	10	0.0441896763475754
0.840572048024587	10	0.0488481447248165
0.842516350802924	10	0.0491322221330188
0.81760866420728	10	0.0279727338459986
0.835617824562935	10	0.0559852078763608
0.835154070854467	10	0.0627157614675886
0.831065308104396	10	0.0483433764956782
0.810620297579442	10	0.0580170286012276
0.825489828544754	10	0.0543244556968065
0.801979014869049	10	0.0530240011605056
0.791547687646848	10	0.0530994931347119
0.839273085844132	10	0.0522016693816609
0.847758540166894	10	0.0491344622448177
0.853627099221993	10	0.0198360262202335
0.864662511557959	10	0.0470566628194025
0.821089521028192	10	0.0513598893050003
0.845050457864853	10	0.0434750866548766
0.8418378694013	10	0.0494561095269641
0.870718986305678	10	0.0435815719258277
0.865790492808002	10	0.0583988358968556
0.84586132776647	10	0.0419262248998361
0.85581897289257	10	0.0467479024433759
0.872390138985536	10	0.0500611823233235
0.851258472976622	10	0.0223947828568629
0.843946674140903	10	0.0520318582886209
0.83716371069256	10	0.0474522210543212
0.859927766619572	10	0.0427240524990274
0.860260636303911	10	0.0478855760540645
0.869943419766955	10	0.0518496469141897
0.86327860706156	10	0.0456549463237874
0.857585752134511	10	0.0387427307924634
0.881505832070667	10	0.0422050464593966
0.551146879288479	10	0.0635645517374651
0.872073321085494	10	0.0243268727082242
0.855406450115297	10	0.0508195939530831
0.872028290308477	10	0.0506448616267565
0.846766543358635	10	0.0456449061758574
0.85581103993294	10	0.0524744030938665
0.863506761843221	10	0.0534054667163699
0.842360001711952	10	0.0524424354777704
0.847443034574595	10	0.0458454535313752
0.862911020008094	10	0.0441488142971704
0.842545464949085	10	0.0618183965978894
0.842113354944434	10	0.0227827624881373
0.850652546926029	10	0.0522582964781669
0.840849079164965	10	0.0541107076278667
0.851136565468444	10	0.0482418051558934
0.788638829051622	10	0.0598813856939501
0.838997012309113	10	0.0602037756951416
0.87417856042588	10	0.053210125085403
0.85656457885257	10	0.0486835985377759
0.868573190821303	10	0.047638148206974
0.489414169958275	2	0.0362315831593729
0.480338157771663	2	0.055353039068072
0.511237536992062	2	0.0411720446712249
0.520214536629253	2	0.0487131435351971
0.532215632836206	2	0.046177411922938
0.568509338482633	2	0.0491541589277647
0.572317625763208	2	0.0388830914617942
0.695947204590301	2	0.0187971850319091
0.551719018483547	2	0.035613863917021
0.582637045534032	2	0.0384738646924975
0.651342375842935	2	0.0315362944401393
0.645961662217907	2	0.0339065100764604
0.560369175303895	2	0.031269396393861
0.570225073349426	2	0.0288790621801433
0.660017090537422	2	0.0281397013348899
0.560261776250878	2	0.0373769799505775
0.611770345271313	2	0.0397177695929349
0.645440944849259	2	0.0359353105240084
0.63718791542112	2	0.0291850662384584
0.594204189951094	2	0.0349334639297633
0.636761798342513	2	0.0268390251129713
0.551754766110375	2	0.0324410040420313
0.610857645434876	2	0.0303981165762046
0.602030944696702	2	0.0131934378706022
0.563574597416539	2	0.0171065047332055
0	2	0.00201207243460765
0.589587402355409	2	0.0137886545982341
0.552225044034256	2	0.020944565199716
0.613147907490653	2	0.0221351949599864
0.575946180087219	2	0.0161880265238219
0.436618070702546	2	0.0129898246373674
0.724698580829804	2	0.0128541672611065
0.517722522595072	2	0.022178238248435
0.527553238016044	2	0.018523394866114
0.626829291085386	2	0.018000043610039
0.497657499780713	2	0.0278380098600818
0.522083384619746	2	0.0352270204034639
0.566482998893928	2	0.0173388789254779
0.523571920657266	2	0.0183182099752898
0.69806332832827	2	0.0202419730107027
0.461051485380804	2	0.0334121951988896
0.656776462049084	2	0.0222601818475278
0.487177553841446	2	0.027747924617715
0.519251536474776	2	0.0350407642263032
0.672183255493673	2	0.0282887918851867
0.502026352684495	2	0.0368337472648207
0.513153762182154	2	0.0425489697420233
0.773993169304251	4	0.0393100687140471
0.783620137805695	4	0.0325199876437001
0.827896334628517	4	0.0297337260960348
0.854401672452038	4	0.037418776607663
0.555531900872301	4	0.0372004124076329
0.553164313407858	4	0.0366215251304022
0.776498298062985	4	0.0455344829767583
0.77759845932587	4	0.0335086827121074
0.785104646700304	4	0.0286964905087488
0.559599432083861	4	0.0327382605507849
0.766562726417329	4	0.03590991142828
0.632853088758914	4	0.04165203601321
0.784610581868091	4	0.0338202766373263
0.786707761996536	4	0.0402159879373709
0.819753311792961	4	0.0166426462563141
0.682127362364057	4	0.0184320346955947
0.811990206646102	4	0.02278332398027
0.557542450150594	4	0.0219707465790808
0.755002804612385	4	0.0338662870770713
0.908178648392143	4	0.0298184079496995
0.727600510918623	4	0.0344648296491187
0.584404139937683	4	0.0205053642161082
0.688837016168591	4	0.0204093937475506
0.887725038698533	4	0.0235509439605751
0.747041829215136	4	0.0277496065296817
0.655836320599569	4	0.0252535845317235
0.676642175141366	4	0.0194528032713978
0.700910340775546	4	0.0251762650527235
0.779612795587078	4	0.025208873204156
0.780981241444424	4	0.0226587028290904
0.801006552468897	4	0.0190333909943912
0.778681534269356	4	0.0215408520556401
0.556267026956937	4	0.0238890091410113
0.842318891985123	4	0.0231266360046732
0.579764894977198	4	0.0289735872554616
0.780882524001769	4	0.0249416867864304
0.143363338920065	4	0.00295920524202071
0.874405998809398	4	0.0231631125869214
0.753756393705234	4	0.0265653901248418
0.754020725530734	4	0.0332337751850483
0.789943607348553	4	0.0282707976542633
0.68755064970437	4	0.025036061208227
1.02898681362657	4	0.0027202538903631
0.813133140319208	4	0.0181615578143367
0.870660483024615	4	0.0187022561632694
0.74615910137858	4	0.0280861770079483
0.600282544906044	4	0.0234533106184471
0.791392575919793	4	0.0112372313091433
0.570145692112799	4	0.0126430997609762
0.833693249053001	4	0.0426511399032325
0.801471559257279	4	0.0581447494431021
0.860950139258711	4	0.048280708590195
0.735799610973223	4	0.0578604500772568
0.840060354672498	4	0.0348797955008298
0.787221480931838	4	0.0278170438840339
0.784725482214769	4	0.0509579916093851
0.854230173534193	4	0.0446825475588347
0.843062005696989	4	0.0412247715564519
0.853242705839778	4	0.0444046736257677
0.78447556939665	4	0.0591065926023916
0.817840239097739	4	0.0318350872134929
0.828484278358948	4	0.0418363244795406
0.800963806558316	4	0.0479972964279944
0.819374387373066	4	0.0413088434238991
0.81264179270214	4	0.044340023640249
0.83009453170165	4	0.0451033843019648
0.855615344583464	4	0.0543009027415906
0.855680285554057	4	0.0460478878714035
0.802097695083561	4	0.0476939159170804
0.81138495000674	4	0.0502407726802346
0.823188050951187	4	0.0438791357575206
0.846684104583475	4	0.0370818410278217
0.881679482057009	4	0.0397127096281885
0.815662028247917	4	0.0609865184333269
0.816068647194546	4	0.0415932355918857
0.725584024708173	4	0.0399219904892514
0.821333403829223	4	0.0564561451635809
0.838564981261516	4	0.0447151319360567
0.848750280020428	4	0.046128673989
0.857447539056499	4	0.0442962708703818
0.863213102067478	4	0.0573474766782363
0.769293201210704	4	0.0418503495100424
0.850656325946414	4	0.0445858633037521
0.70928192359049	4	0.0468291043108767
0.769296951274147	4	0.0559582369268597
0.81187040764171	4	0.054443934318303
0.816941999630152	4	0.0481002376299938
0.819555726509467	4	0.0573388061074319
0.732094978640359	4	0.0415729081211947
0.84650852671549	4	0.0452775475318062
0.794627465936442	4	0.0400957545442504
0.89904488468916	4	0.0391522151378589
0.809596444873175	4	0.0411359043419481
0.818786369697753	4	0.0490753825573516
0.839818797708718	4	0.0320997497482223
0.885309984875881	4	0.0293260354244262
0.798157301016406	4	0.0352749093275174
0.868049651393517	4	0.0342466945437228
0.774622918835444	4	0.0363446330666968
0.905940890424679	4	0.0200663417830378
0.846387728917262	4	0.0403610296513522
0.833890786131769	4	0.0339829274855811
0.880539622610173	4	0.020166056984353
0.833379426847617	4	0.033015711033021
0.905280032804279	4	0.0150402174312264
0.896319119537024	4	0.0219228895324723
0.853045780963128	4	0.0120429534618594
0.87899282670285	4	0.0338195242460313
0.762241639698623	4	0.0341900803502094
0.823222342987997	4	0.0314979773007199
0.905078714448079	4	0.0198090892123216
0.87795046876242	4	0.0175068634862531
0.89113272929293	4	0.0190123456790123
0.850421890752965	4	0.0184006124456141
0.914328892495827	4	0.0219199505061094
0.839394159216364	4	0.0322535927986103
0.758910929978687	4	0.030840735228117
0.889663113177392	4	0.0262280383815646
0.855269123283178	4	0.0203908361918175
0.934877478476059	4	0.0213104574003761
0.898661595159063	4	0.0237107869444309
0.892081786758941	4	0.030815256490344
0.863001466514032	4	0.0409301710636047
0.818215651334209	4	0.0352941608412148
0.856100600092893	4	0.0372271376484526
0.878292632924505	4	0.0369650425416653
0.925645021645126	4	0.0330056983249449
0.876014840084844	4	0.0276936745262616
0.884164137417113	4	0.0360072415232981
0.849813869345618	4	0.0422216041943492
0.849653229808735	4	0.0322919164161487
0.882781895555299	4	0.0412207379959547
0.832739922213243	4	0.0404874107579976
0.89158723449211	4	0.0411866163136061
0.868633403542741	4	0.0294391446443186
0.864439528775326	4	0.0297689110061534
0.90050147770513	4	0.0324201489710895
0.867315887514112	4	0.031813380889793
0.89965858121498	4	0.0351712098831744
0.784758714757569	4	0.0372367522143813
0.854041661100103	4	0.038066423813806
0.874946221015451	4	0.0129606658860899
0.897704466054207	4	0.0275429672503913
0.901582423519507	4	0.0200784843832392
0.982857243447102	4	0.00612432554346883
0.845761193595366	4	0.0315983297995718
0.861714031857809	4	0.0314949658217316
1.03054662671879	4	0.00172430424926446
0.941763296926679	4	0.0142222145464672
0.961044867304985	4	0.0146398803163069
0.93787140973473	4	0.0164601501599738
0.936573566947075	4	0.0142518531938343
0.92553890083556	4	0.0152400338966332
0.94712332969649	4	0.017516778294033
1.01442195438398	4	0.00522882664144176
0.946221916565637	4	0.0171078394457414
1.04471909962112	4	0.00312516905458434
1.01303208252302	4	0.00464131526737073
0.924237287558196	4	0.0108248102936325
0.971904834167217	4	0.00573391476779181
0.981019472025873	4	0.00310232411399727
1.03435779532307	4	0.00590593832196799
0.997362651493227	4	0.00547610752979181
0.983998860666618	4	0.0115701990695062
0.983781880818065	4	0.0187807571279943
1.03393454428839	4	0.00392494449250596
0.983121120350395	4	0.00723144890282513
0.97443883753618	4	0.0105419095861608
1.01676810545331	4	0.00668348387446768
0.995635081825049	4	0.00657002717985567
0.989273702137095	4	0.00678668319277474
0.939372778680785	4	0.0203005485899686
0.954846298623376	4	0.0118048351477487
0.938555867855335	4	0.017138915525501
1.01324141319528	4	0.00419436491950233
0.97777215731171	4	0.00487982121647809
0.970260087875521	4	0.0046950447241352
0.937641871383082	4	0.00938400998053283
0.928634082055861	4	0.0172802419602716
0.964406113111396	4	0.00922225824140867
0.893754744204101	4	0.017168890203544
0.894024357204958	4	0.0132509624854508
1.05323781117786	4	0.00419592425360963
1.01931952135425	4	0.0061554206746412
0.978641877867687	4	0.0102389078498294
0.966944374799072	4	0.0123032320412327
0.949184190973519	4	0.00923742752966046
0.946146607266411	4	0.00883887862558858
0.966945952033787	4	0.00963554712928492
1.04616854541017	4	0.00804426277802327
1.04931565642716	4	0.00480346253804848
1.04730457908262	4	0.00833783764042482
1.03015369218368	4	0.0109684271816085
1.01594877643366	4	0.0104380514227844
0.982210742290429	4	0.0123832759952257
0.971856987525326	4	0.00962142809041729
1.04078693447439	4	0.010737935413643
1.0362404465027	4	0.0100064731433966
1.02901673354729	4	0.0108260369474895
0.99558314414057	4	0.0138835684741257
0.994495509910429	4	0.00978895932261045
0.96630465633286	4	0.0139714799244846
0.9847072964484	4	0.01057630045327
0.977186209971639	4	0.0108383814027646
1.02298832315105	4	0.0066937149385555
0.975490994271508	4	0.00747397537694027
0.962483541637133	4	0.00524460053004933
0.983654908640372	4	0.00581272365104268
0.986373590227871	4	0.0055023312997286
1.04137018657043	4	0.00287895018746652
0.989877183551085	4	0.0134068724828032
1.03987573452393	4	0.00709901707960301
0.998271095953547	4	0.00894115165047129
0.985612195909176	4	0.0102656535678585
0.997969511999066	4	0.00416747994070573
0.989384498622947	4	0.00757240481614058
0.968035243986644	4	0.00381359992334473
1.0182332613506	4	0.00629351821414697
1.02506789624291	4	0.00628675615285149
1.02213176064436	4	0.0099643731908261
1.01420750218762	4	0.00918782384408171
1.00342080602387	4	0.00758029760159129
1.01022687431621	4	0.00900681284561399
0.996798525490257	4	0.00351531960304281
1.01877085488826	4	0.00706826251351366
1.01314587941438	4	0.00726219449299846
1.0682740515731	4	0.00205743538788867
1.05408489898385	4	0.00127434103154553
1.01660496012954	4	0.0097742538522271
1.00529885272141	4	0.00873754963716756
0.990726947172573	4	0.00754464330325469
0.985972010894387	4	0.0111169504105181
1.02243146399842	4	0.00713000276644107
1.05320911123249	4	0.00103880685612525
1.09273424106004	4	0.000982728090262648
0.975665390424236	4	0.00721511893701426
0.987168181222293	4	0.0125763338041943
0.954009306356886	4	0.0120968343014445
0.998157605972002	4	0.0177260836514244
1.03493129758707	4	0.0132315839839927
1.00042932198697	4	0.0152835217506672
1.00279972087568	4	0.0190661520694328
0.964196736172828	4	0.0141557824150528
0.971241797521962	4	0.0170190120595683
0.948244784004676	4	0.0149416219299213
0.956130526313598	6	0.0127495755020786
0.954322915194229	6	0.00874765315346638
0.985130148016169	6	0.00935809491941331
1.08157022270191	6	0.00794775959101259
1.10066116639193	6	0.00826339573918657
0.956697476701312	6	0.0181828912616871
0.991099425250263	6	0.0158450317449856
0.944892678825625	6	0.0110784043617592
0.990768136547938	6	0.0144937281463188
0.964910745101729	6	0.0168073828877902
0.787959629502777	6	0.0202396655569747
1.05300635522673	6	0.00743336171327526
0.830619037369244	6	0.0136385733062062
0.932209176516498	6	0.0116305865448482
0.910882726092172	6	0.0133765873789896
0.751814826051447	6	0.0222706275584933
0.770595813798338	6	0.0216194726055097
0.866622172452154	6	0.00881215527989688
0.805126101775062	6	0.012190909192213
0.882784491246999	6	0.0180602661899573
0.950922710492364	6	0.010564274467977
0.861436212295276	6	0.0149101677501791
0.851515362438483	6	0.0208528350318209
0.530111972216896	6	0.0301717621611564
0.866976249006399	6	0.0109850898432522
0.778652345781752	6	0.016620237027244
0.810828493157832	6	0.021116904978908
0.795317066564055	6	0.0181992173482117
0.818650667558625	6	0.0182344512572098
0.827782395253622	6	0.0292468666981762
0.932303046565011	6	0.0165838138794989
0.796927830937708	6	0.0176205937335086
0.798919832066383	6	0.019295659694729
0.896046304207378	6	0.0193261740152617
0.80937481999386	6	0.0207006943493089
0.850245792686743	6	0.0235155361187362
0.846498044532105	6	0.0272578438628361
0.796771378523199	6	0.0270961253216925
0.790924530022797	6	0.0273300212609016
0.78180163339081	6	0.0235107782341414
0.846305663510184	6	0.0377617944121376
0.751653878491777	6	0.0301737006710161
0.893652889798379	6	0.0232089184940246
0.816159990428479	6	0.0357058715740426
0.872054093891037	6	0.0228408819048339
0.865328386278891	6	0.0272783793585825
0.872991391315599	6	0.0270561485076273
0.884712222508366	6	0.0441699614269356
0.870798115786109	6	0.0310941954149696
0.874142918911863	6	0.0360421822058096
0.942789828824649	6	0.0268431521923142
0.933378710199699	6	0.0357761880631402
0.879153420999976	6	0.0413096792182609
0.940300310145139	6	0.0360374570908285
0.851597785894385	6	0.0403817709542037
0.845129827107734	6	0.0307154129755862
0.916978059691395	6	0.0337706440409634
0.895442012596372	6	0.0383994228971447
0.931159982102718	6	0.0346546585208483
0.786084326051351	6	0.0403323944226702
0.862742393226581	6	0.0290601285026996
0.901781838116284	6	0.0297914263955458
0.89528349685271	6	0.0383765923032451
0.803649844836317	6	0.036557604091971
